"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2","whyToBuy/3","whyToBuy/4","whyToBuy/5"
,,,,,"Baxley, Georgia, United States","304596521275",,"1999.99","US $1,999.99","12thmanbreaks",,"","2019-20 Clearly Donruss Ja Morant Holo Mosaic SSP PSA 9 ULTRA RARE Grizzlies","Sports Trading Card",,"https://www.ebay.com/itm/304596521275",,,"Ships from United States",,,,,
,,,,,"Rehoboth, Massachusetts, United States","185537045548",,"1999.99","US $1,999.99","theitch4cards",,"","2020 OBSIDIAN ELECTRIC ETCH WHITE CONTRA TOM BRADY SSP PSA GEM MINT 10 POP 5","Sports Trading Card",,"https://www.ebay.com/itm/185537045548",,,"Ships from United States","11 watchers",,,,
,,,,,"Raleigh, North Carolina, United States","303995231195",,"1999.99","US $1,999.99","kia102199",,"","2018 Panini Prizm World Cup Purple Prizms Timo Werner ROOKIE RC /99 #98 PSA 10",,,"https://www.ebay.com/itm/303995231195",,,"Ships from United States",,,,,
,,,,,"Chino, California, United States","373538894083",,"1999.99","US $1,999.99","trading_card_fanatic",,"","🔥2019 Flawless Collegiate #165 - Josh Jacobs RC RPA Auto PSA 10 1/1 - Game Worn","Sports Trading Card",,"https://www.ebay.com/itm/373538894083",,,"Ships from United States","14 watchers",,,,
,,,,,"Mississauga, Ontario, Canada","404035628072",,"1499.99","US $1,499.99US $1,999.99","thinkrink",,"","PSA 10 1970 MLB PHOTOSTAMPS NOLAN RYAN POP 8","Sports Trading Card",,"https://www.ebay.com/itm/404035628072",,,,,,,,
,,,,,"Tampa, Florida, United States","133933603088",,"1999.99","US $1,999.99","schoolboycollectibles",,"","1988 FLEER BASKETBALL COMPLETE SET 1-132 NM-MT/NM-MT+ JORDAN PIPPEN RC SGC 8.5","Sports Trading Card",,"https://www.ebay.com/itm/133933603088",,,,,,,,
,,,,,"Ladera Ranch, California, United States","324788712393",,"1999.99","US $1,999.99","bezerk_collects",,"","🔥2019 Select Kyler Murray Field Level Blue Prizm /75 Cardinals PSA 10 GEM MT 🔥","Sports Trading Card",,"https://www.ebay.com/itm/324788712393",,,"Ships from United States","11 watchers",,,,
,,,,,"Doylestown, Pennsylvania, United States","165333229604",,"1999.99","US $1,999.99","prodigiouspulls",,"","2018-19 Topps Finest UEFA CL Lionel Messi # 26/50 Finest Careers Gold PSA 9 Mint","Sports Trading Card",,"https://www.ebay.com/itm/165333229604",,,"Ships from United States",,,,,
,,,,,"Lancaster, Pennsylvania, United States","265934553864",,"1999.99","US $1,999.99","kes935",,"","AARON JUDGE 2015 Bowman Chrome Draft #150 YELLOW PRINTING PLATE #/1 Rookie RC",,"Does not apply","https://www.ebay.com/itm/265934553864",,,"Ships from United States",,,,,
,,,,,"Irvine, California, United States","284930587381",,"1999.99","US $1,999.99","bayarea-sportscards",,"","2019 Panini Prizm #272 Jordan Poole Red Prizm Auto /299 PSA/DNA 10 Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/284930587381",,,"Ships from United States",,,,,
,,,,,"Henderson, Kentucky, United States","374212301113",,"1999.99","US $1,999.99","rypink-38",,"","2021 Bowman Chrome Draft Marcelo Mayer green refractor auto 25/99 SGC 9.5","Sports Trading Card",,"https://www.ebay.com/itm/374212301113",,,"Ships from United States","7 watchers",,,,
,,,,,"Clarendon Hills, Illinois, United States","174768044151",,"1999.99","US $1,999.99","sportscardking312",,"","2002-03 yao ming Topps Pristine refractors #53 /99 BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/174768044151",,,"9","Watchers",,,,
,,,,,"Martinez, California, United States","203524630599",,"1999.99","US $1,999.99","octagonsports",,"","2018 TOPPS BOWMAN PLATINUM PURPLE SHOHEI OHTANI RC! 17/250! PSA 9! EBAY 1/1!","Sports Trading Card",,"https://www.ebay.com/itm/203524630599",,,"Ships from United States","7 watchers",,,,
,,,,,"Brooklyn, New York, United States","264238207813",,"1999.99","US $1,999.99","collectorskove",,"","2005 UD Sweet Spot Peyton Manning /50 Gold Auto PSA 10 Sweet Signatures Pop 1","Sports Trading Card",,"https://www.ebay.com/itm/264238207813",,,"Ships from United States","14 watchers",,,,
,,,,,"Minneapolis, Minnesota, United States","234778944927",,"1999.99","US $1,999.99","baldyscards",,"","2020 Select Tie-Dye Prizm Justin Jefferson /25 Field Level #361 PSA 10 Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/234778944927",,,"Ships from United States","14 watchers",,,,
,,,,,"Nashville, Tennessee, United States","354107465998",,"1949.99","US $1,949.99","brandon.j.shull",,"","Josh Allen Origins Auto Bronze Ink Rookie On Card Auto /49 🔥HGA 9.0 Mint 💎","Sports Trading Card",,"https://www.ebay.com/itm/354107465998",,,"Ships from United States","15 watchers",,,,
,,,,,"Clarendon Hills, Illinois, United States","174768304265",,"1999.99","US $1,999.99","sportscardking312",,"","2002-03 yao ming Topps Pristine refractor #51 /1899 BGS 10","Sports Trading Card",,"https://www.ebay.com/itm/174768304265",,,"100% positive feedback",,,,,
,,,,,"San Jose, California, United States","363944830766",,"1999.99","US $1,999.99","gem-sports",,"","2020 Panini Select #44 Justin Herbert Red Disco Auto /49 PSA 9 MINT","Sports Trading Card",,"https://www.ebay.com/itm/363944830766",,,"Ships from United States",,,,,
,,,,,"New York, New York, United States","325423320622",,"1999.99","US $1,999.99","wombatcards",,"","2020 Topps Chrome Sapphire F1 George Russell RC #39 Purple Refractor /10 SGC 9.5","Sports Trading Card",,"https://www.ebay.com/itm/325423320622",,,"Ships from United States",,,,,
,,,,,"Valley Village, California, United States","314229997309",,"1999.99","US $1,999.99","coleman_cards_ig",,"","2019-20 Panini One And One DARIUS GARLAND #117 Blue /25 PSA 10 RC Rookie Cavs","Sports Trading Card",,"https://www.ebay.com/itm/314229997309",,,"Returns accepted","Ships from United States","9 watchers",,,
,,,,,"Clarendon Hills, Illinois, United States","174768132345",,"1999.99","US $1,999.99","sportscardking312",,"","2002-03 Yao Ming rookie club REFRACTOR /25 BGS 9.5","Sports Trading Card",,"https://www.ebay.com/itm/174768132345",,,"Ships from United States","7 watchers",,,,
,,,,,"Flemington, New Jersey, United States","115383619579",,"1999.99","US $1,999.99","zyx1808",,"","1986 Fleer Basketball #111 Mychal Thompson PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/115383619579",,,"Ships from United States",,,,,
,,,,,"Broomfield, Colorado, United States","115249898031",,"1999.99","US $1,999.99","af_resell",,"","2020 Contenders Draft Picks Joe Burrow Bowl Ticket 09/10. SGC 9,10 Auto Jersey #","Sports Trading Card",,"https://www.ebay.com/itm/115249898031",,,"Returns accepted","Ships from United States",,,,
,,,,,"Howell, New Jersey, United States","284701423945",,"1999.99","US $1,999.99","njcollections",,"","1959 Fleer Ted Williams PSA 7 PSA 8 LOT OF 27 DIFFERENT CARDS WOW","Sports Trading Card",,"https://www.ebay.com/itm/284701423945",,,"Ships from United States",,,,,
,,,,,"Hillsdale, New Jersey, United States","134326974066",,"1999.99","US $1,999.99","gojintsz28",,"","2012 Topps Chrome Camo Refractor #40 Russell Wilson Rookie BGS 9.5 #'d /499 Gem","Sports Trading Card",,"https://www.ebay.com/itm/134326974066",,,"Ships from United States",,,,,
,,,,,"Houston, Texas, United States","164757846302",,"1999.99","US $1,999.99","nardaq",,"","2018 Panini Prizm World Cup Red Blue Wave Kylian Mbappe ROOKIE RC #80 PSA 10 GEM","Sports Trading Card",,"https://www.ebay.com/itm/164757846302",,,"Ships from United States","29 watchers",,,,
,,,,,"Silver Spring, Maryland, United States","354009025052",,"1999.99","US $1,999.99","jmsgaragellc",,"","2020 Bowman Chrome BRYCE BALL Gold Refractor Prospect Auto #/50 BGS 9.5 BRAVES",,,"https://www.ebay.com/itm/354009025052",,,"Ships from United States",,,,,
,,,,,"Brooklyn, New York, United States","265123585798",,"1999.99","US $1,999.99","collectorskove",,"","2011 Topps Update JD Martinez Rookie Target Red Border PSA 10 Gem Mint RC","Sports Trading Card",,"https://www.ebay.com/itm/265123585798",,,"Ships from United States",,,,,
,,,,,"Flemington, New Jersey, United States","115383620265",,"1999.99","US $1,999.99","zyx1808",,"","1986 FLEER BASKETBALL Darryl Dawkins #24 PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/115383620265",,,"Ships from United States",,,,,
,,,,,"Saint Cloud, Minnesota, United States","334363537016",,"1999.99","US $1,999.99","dontrellefan35",,"","2010 Topps Update Target Retro Josh Donaldson Rookie Card RC #US172 PSA 10 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/334363537016",,,"Ships from United States",,,,,
,,,,,"Brooklyn, New York, United States","265595244444",,"1999.99","US $1,999.99","collectorskove",,"","1998 Topps Chrome Peyton Manning Rookie PSA 10 Gem Mint #165 RC Colts","Sports Trading Card",,"https://www.ebay.com/itm/265595244444",,,"Ships from United States","7 watchers",,,,
,,,,,"Cleveland, Ohio, United States","265885690140",,"1999.99","US $1,999.99","mchase3",,"","2019 Panini Prizm Shohei Ohtani Gold Prizm /10 #153 Angels MVP PSA 10 GEM POP 1","Sports Trading Card",,"https://www.ebay.com/itm/265885690140",,,"Ships from United States","6 watchers",,,,
,,,,,"San Diego, California, United States","134280643253",,"1999.99","US $1,999.99","harri-libi",,"","Bobby Witt Jr Signed 2020 1st Bowman Chrome Sapphire Card Royals PSA 9/10 Auto!","Sports Trading Card",,"https://www.ebay.com/itm/134280643253",,,,,,,,
,,,,,"New York, New York, United States","385232609261",,"1999.99","US $1,999.99","soccer-9569",,"","2020 Bowman Chrome Autograph Refractor Jasson Dominguez 1st AUTO /499 PSA 10 GEM","Sports Trading Card","Does not apply","https://www.ebay.com/itm/385232609261",,,"Ships from United States","23 watchers",,,,
,,,,,"The Lakes, Nevada, United States","255135665849",,"1999.99","US $1,999.99","jj72582",,"","🔥 Hulk Hogan Rookie Rc Auto 1985 Topps Wwf / Wwe PSA DNA Certified 🔥","Sports Trading Card",,"https://www.ebay.com/itm/255135665849",,,"Ships from United States",,,,,
,,,,,"Murrieta, California, United States","334441324670",,"1999.99","US $1,999.99","bustinbabes",,"","PSA 9 AUTO | Joe DiMaggio Enterprises JOE DIMAGGIO 1993 Score Pinnacle | *POP 1*","Sports Trading Card",,"https://www.ebay.com/itm/334441324670",,,"Ships from United States","7 watchers",,,,
"1","1 available",,,,"Greensboro, North Carolina, United States","391783596668",,"1999.99","US $1,999.99","rbisportsinc","3","","2006 SPx 52 Tom Brady PSA 10 Gem Mint Pop 18",,,"https://www.ebay.com/itm/391783596668",,,"Last item available","Free shipping and returns","Ships from United States",,,
,,,,,"Ormond Beach, Florida, United States","265990025729",,"1999.99","US $1,999.99","thisis-theway",,"","1998-99 Topps Finest Vince Carter RC Rookie #230 Refractor Graded PSA 10 Gem","Sports Trading Card",,"https://www.ebay.com/itm/265990025729",,,"Ships from United States",,,,,
,,,,,"North Olmsted, Ohio, United States","265936374758",,"1999.99","US $1,999.99","mchase3",,"","2017 Panini Prizm #279 Deshaun Watson Camo #01/25 RC PSA 9 Mint BROWNS","Sports Trading Card",,"https://www.ebay.com/itm/265936374758",,,"Ships from United States",,,,,
,,,,,"Ormond Beach, Florida, United States","265990076684",,"1999.99","US $1,999.99","thisis-theway",,"","2020 Panini Impeccable David Beckham Legends Auto Autograph Ruby #d 25/35 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/265990076684",,,"Ships from United States",,,,,
,,,,,"Lancaster, Pennsylvania, United States","264197261019",,"1999.99","US $1,999.99","kes935",,"","BGS 9.5 AUTO 10 JOSH BREAUX 2018 Bowman Chrome RED WAVE REFRACTOR #/5 GEM MINT",,"Does not apply","https://www.ebay.com/itm/264197261019",,,"Free shipping and returns","Ships from United States",,,,
,,,,,"Denver, Colorado, United States","165627696100",,"1999.99","US $1,999.99","etoreal",,"","2021 BOWMAN STERLING BLUE REFRACTOR ROOKIE JULIO RODRIGUEZ RC /25 SGC 9 MINT","Sports Trading Card",,"https://www.ebay.com/itm/165627696100",,,"Returns accepted","Ships from United States",,,,
,,,,,"Overland Park, Kansas, United States","334404124150",,"1999.99","US $1,999.99","bbcardstor",,"","2018 Bowman Mega Box Baseball Luis Robert Chrome Gold 1st PSA 10 graded 23/50","Sports Trading Card",,"https://www.ebay.com/itm/334404124150",,,"Ships from United States","6 watchers",,,,
,,,,,"Wayne, New Jersey, United States","223946777657",,"1999.99","US $1,999.99","team",,"","Gleyber Torres Yankees 2015 Bowman Chrome auto 1st Bowman Card RC PSA 10",,"Does Not Apply","https://www.ebay.com/itm/223946777657",,,"Free shipping and returns","Ships from United States","12 watchers",,,
,,,,,"Castro Valley, California, United States","225118889574",,"1999.99","US $1,999.99","lrdfrqd",,"","2019 Panini Select Ja Morant Red Disco Prizm Rookie #120 /49 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/225118889574",,,"Ships from United States",,,,,
,,,,,"Corbin, Kentucky, United States","155257346558",,"1999.99","US $1,999.99","8billie1",,"","2021 Panini Encased Legendary Signatures Joe Montana /2 BGS 9.5 AUTO 9 Ruby LSJM","Sports Trading Card",,"https://www.ebay.com/itm/155257346558",,,"Ships from United States",,,,,
"1","1 available",,,,"Lancaster, Pennsylvania, United States","263815454150",,"1999.99","US $1,999.99","kes935","22","","BGS 9.5/10 AARON JUDGE AUTO 1st 2013 Bowman Chrome Autograph Rookie RC GEM MINT","Sports Trading Card","Does not apply","https://www.ebay.com/itm/263815454150",,,"22 sold","Ships from United States","94 watchers",,,
,,,,,"Derby, New York, United States","275386872768",,"1999.99","US $1,999.99","shinyshadowshop",,"","Mac Jones 2021 Panini Illusions Illusionists Autograph Red /20 - PSA 9 Mint","Sports Trading Card","Does not apply","https://www.ebay.com/itm/275386872768",,,"Free shipping and returns","Ships from United States",,,,
,,,,,"Oklahoma City, Oklahoma, United States","144414436324",,"1999.99","US $1,999.99","soonersportscards",,"*** WILL NO LONGER SIGN ***","Ric Flair 1978 Wrestling Annual True Rookie Autograph PSA 4 Authentic Auto NWA","Sports Trading Card",,"https://www.ebay.com/itm/144414436324",,,"Ships from United States","12 watchers",,,,
"3","3 available",,,,"Greensboro, North Carolina, United States","122496641567",,"1999.99","US $1,999.99","rbisportsinc",,"","2005 Finest 105 Tom Brady PSA 10 Gem Mint Pop 24",,,"https://www.ebay.com/itm/122496641567",,,"Free shipping and returns","Ships from United States",,,,
,,,,,"Lyndhurst, New Jersey, United States","314073269397",,"1999.99","US $1,999.99","timscardsandgames",,"","2010 Topps Chrome Rob Gronkowski GOLD Refractor RC Graded PSA 9 MINT C112 Rookie","Sports Trading Card",,"https://www.ebay.com/itm/314073269397",,,"Free shipping and returns","Ships from United States","35 watchers",,,
,,,,,"Overland Park, Kansas, United States","254942438192",,"1999.99","US $1,999.99","double0sportscards",,"","2017 Score NFL Draft Gold #2 Patrick Mahomes II RC Rookie PSA 10 GEM MINT POP 8","Sports Trading Card",,"https://www.ebay.com/itm/254942438192",,,"Ships from United States","8 watchers",,,,
,,,,,"Pasadena, California, United States","115604295236",,"1999.99","US $1,999.99","freshfinds101",,"","Stephen Curry 2022 Panini The National Gold Wave /10 Mint Warriors PSA 9","Sports Trading Card","Does not apply","https://www.ebay.com/itm/115604295236",,,"Ships from United States","9 watchers",,,,
,,,,,"Castro Valley, California, United States","225118890214",,"1999.99","US $1,999.99","lrdfrqd",,"","2019 Panini Select Ja Morant #72 Red Disco Prizm RC /49 PSA 10 GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/225118890214",,,"Ships from United States","10 watchers",,,,
,,,,,"Beaumont, Texas, United States","255436409109",,"1999.99","US $1,999.99","thius_5dom8pq",,"","Joe Burrow 2020 Select Silver Prizm Field Level SGC 10","Sports Trading Card",,"https://www.ebay.com/itm/255436409109",,,"Returns accepted","Ships from United States",,,,
,,,,,"Brooklyn, New York, United States","265088505236",,"1999.99","US $1,999.99","collectorskove",,"","2001 Pacific Drew Brees Rookie Auto /1000 RC PSA 10 Gem Mint #453","Sports Trading Card",,"https://www.ebay.com/itm/265088505236",,,"Ships from United States",,,,,
,,,,,"Buckeye, Arizona, United States","403833620566",,"1999.99","US $1,999.99","az_heaters_23",,"","2020 Joe Burrow Select Prizm Silver Field Level RC BGS 9.5 Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/403833620566",,,"Ships from United States",,,,,
,,,,,"Kansas City, Kansas, United States","334532657032",,"1999.99","US $1,999.99","bi-statedeals",,"","2019-20 Certified Freshman Fabric Auto Mirror Green RPA Jordan Poole /5 BGS 9","Sports Trading Card","Does Not Apply","https://www.ebay.com/itm/334532657032",,,"Ships from United States","6 watchers",,,,
,,,,,"Brooklyn, New York, United States","265551055916",,"1999.99","US $1,999.99","collectorskove",,"","2009 Bowman Chrome Matthew Stafford Rookie Refractor PSA 10 Gem Mint RC #111","Sports Trading Card",,"https://www.ebay.com/itm/265551055916",,,,,,,,
,,,,,"El Dorado Hills, California, United States","204069027303",,"1999.99","US $1,999.99","littigcollection",,"","Connor McDavid O-Pee-Chee Platinum 2019-20 Update Retro Rainbow Red Auto PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/204069027303",,,"Ships from United States","10 watchers",,,,
,,,,,"Poway, California, United States","134200017209",,"1999.99","US $1,999.99","harri-libi",,"","Stephen Curry Signed 2009-10 Upper Deck Draft Rookie RC #34 Card PSA 9 Auto","Sports Trading Card",,"https://www.ebay.com/itm/134200017209",,,"Ships from United States",,,,,
,,,,,"East Greenwich, Rhode Island, United States","144155979314",,"1999.99","US $1,999.99","bowenpromotions",,"","PSA 9 Adam Vinatieri Signed 2016 Flawless Lot (4) Diamond Emerald Ruby Sapphire","Sports Trading Card",,"https://www.ebay.com/itm/144155979314",,,"Ships from United States",,,,,
"2","2 available",,,,"Irvine, California, United States","285002423055",,"1999.99","US $1,999.99","bayarea-sportscards",,"","2005 Topps Chrome #168 Chris Paul Auto PSA 9/10 Mint","Sports Trading Card",,"https://www.ebay.com/itm/285002423055",,,"Ships from United States","5 watchers",,,,
