"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2","whyToBuy/3","whyToBuy/4","whyToBuy/5"
,,,,,"Plumsteadville, Pennsylvania, United States","133847720845",,"3000","US $3,000.00","www.707sportscards.com",,"","1963 Topps 540 Roberto Clemente PSA 8 (2280)","Sports Trading Card",,"https://www.ebay.com/itm/133847720845",,,"Free shipping and returns","Ships from United States","18 watchers",,,
,,,,,"Phoenix, Arizona, United States","224837376170",,"3000","US $3,000.00","joejoemike",,"","2020 Joe Burrow Illusions Rookie RC Endorsement Red Ink Autograph Auto/50","Sports Trading Card",,"https://www.ebay.com/itm/224837376170",,,"Ships from United States",,,,,
,,,,,"Hayward, California, United States","175279907298",,"3000","US $3,000.00","imwickedoriginal",,"","GRADED TOM BRADY ROOKIE 2000 SKYBOX DOMINION #234 RC BGS 9.5 PATRIOTS RARE!.!","Sports Trading Card",,"https://www.ebay.com/itm/175279907298",,,"Ships from United States",,,,,
,,,,,"Whitesboro, New York, United States","225117608125",,"3000","US $3,000.00","spellman04",,"","TUA TAGOVAILOA 2017 LEAF ARMY ALL-AMERICAN 1ST EVER 1/1 RPA ROOKIE AUTO RC BGS","Sports Trading Card",,"https://www.ebay.com/itm/225117608125",,,"Ships from United States",,,,,
,,,,,"West Warwick, RI, United States","295337045105",,"3000","US $3,000.00","thegreatcardking",,"","2020 1st bowman chrome  Sapphire Jasson dominguez /20  Psa 10 Pop 1","Sports Trading Card",,"https://www.ebay.com/itm/295337045105",,,"Ships from United States",,,,,
,,,,,"Las Vegas, Nevada, United States","363907931825",,"3000","US $3,000.00","psa-set-registry",,"","ANTHONY EDWARDS 2020 PANINI CONTENDERS #137 BLUE AUTO ROOKIE RC /99 PSA 9 NBA","Sports Trading Card",,"https://www.ebay.com/itm/363907931825",,,"27","Watchers",,,,
,,,,,"Hayward, California, United States","185423684977",,"3000","US $3,000.00","imwickedoriginal",,"","GRADED TOM BRADY ROOKIE 2000 SKYBOX DOMINION #234 RC BGS 9.5 PATRIOTS RARE!","Sports Trading Card",,"https://www.ebay.com/itm/185423684977",,,"Ships from United States",,,,,
,,,,,"Wallingford, Connecticut, United States","225250111271",,"3000","US $3,000.00","jcopp716",,"","2020 Justin Jefferson Panini National Treasures Rookie Patch Auto Silver /25","Sports Trading Card",,"https://www.ebay.com/itm/225250111271",,,"Ships from United States","7 watchers",,,,
,,,,,"New York, New York, United States","325457890049",,"1000","US $1,000.00US $3,000.00","di3s3l01",,"","2021 Panini Contenders Optic Micah Parsons /22 Cracked Ice Auto POP 1 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/325457890049",,,"12 watchers","Ships from United States",,,,
,,,,,"Litchfield Park, Arizona, United States","394200987095",,"3000","US $3,000.00","joobiedo",,"","2004 upper deck Ultimate collection Lebron James Game Worn Patch /100 PSA 7","Sports Trading Card",,"https://www.ebay.com/itm/394200987095",,,"Ships from United States",,,,,
,,,,,"Walpole, Massachusetts, United States","165383782556",,"3000","US $3,000.00","shadow1bill",,"","Tom Brady National Treasures  SN/25 Holo Silver Mint HGA 9 Future first ballot","Sports Trading Card",,"https://www.ebay.com/itm/165383782556",,,"Ships from United States",,,,,
,,,,,"New York, New York, United States","325458754444",,"2000","US $2,000.00US $3,000.00","di3s3l01",,"","2021-22 Spectra Cade Cunningham Blue Wave FOTL Exclusive RPA Auto /30 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/325458754444",,,"Ships from United States",,,,,
,,,,,"Columbus, Ohio, United States","225030308128",,"3000","US $3,000.00","jakecg11",,"","2002-03 UD Authentics Kevin Garnett Heroes of Basketball Autograph 8/10 BGS 8.5","Sports Trading Card",,"https://www.ebay.com/itm/225030308128",,,"Returns accepted","Ships from United States",,,,
,,,,,"Topeka, Kansas, United States","154569391383",,"2995","US $2,995.00","ldw1950",,"","2018 Rookies & Stars Tom Brady Crusade Green 5/5 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/154569391383",,,"Ships from United States",,,,,
,,,,,"Omaha, Nebraska, United States","364015964542",,"3000","US $3,000.00","murph1231",,"","Justin Herbert 2020 Chronicles Score Red Zone Auto 18/20 BGS 9.5, Autograph 10","Sports Trading Card",,"https://www.ebay.com/itm/364015964542",,,"Ships from United States",,,,,
,,,,,"Quezon City, Philippines","185618503363",,"3000","US $3,000.00","actais",,"","2017 Boston Celtics DEVIN BOOKER 70 POINTS Ticket PSA 10 GEM MINT POP 1 RARE","Sports Trading Card",,"https://www.ebay.com/itm/185618503363",,,"5 watchers",,,,,
,,,,,"Topeka, Kansas, United States","373684843582",,"2995","US $2,995.00","ldw1950",,"","2017 Rookies & Stars Tom Brady Crusade Green 2/5 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/373684843582",,,"Ships from United States",,,,,
,,,,,"Gardena, California, United States","164757972003",,"3000","US $3,000.00","ladyandthechamp",,"","DE'AARON FOX 2017-18 Panini Prizm Rookie #24 SIlver RC BGS 10 w 10 AUTO POP 1","Sports Trading Card","Does not apply","https://www.ebay.com/itm/164757972003",,,"Ships from United States","25 watchers",,,,
,,,,,"Arlington, Texas, United States","363873133383",,"3000","US $3,000.00","superiorsportsinvestments",,"","Paul Goldschmidt RC 2011 Topps Update Diamond Anniversary #47 (PRISTINE) BGS 10",,"Does Not Apply","https://www.ebay.com/itm/363873133383",,,"8","Watchers",,,,
,,,,,"Elkton, Maryland, United States","234734766970",,"3000","US $3,000.00","kandsutto-0",,"","2018 Panini Donruss Purple Laser LUKA DONCIC #9/15 Rookie Card","Sports Trading Card",,"https://www.ebay.com/itm/234734766970",,,"Ships from United States","5 watchers",,,,
,,,,,"Corona, California, United States","144153362576",,"2975","US $2,975.00","davidssportscards",,"","Hal Chase 1910 E98 From Black Swamp Find  PSA  9 MINT !",,"Does not apply","https://www.ebay.com/itm/144153362576",,,"Ships from United States","8 watchers",,,,
,,,,,"Monticello, Minnesota, United States","125511617183",,"3000","US $3,000.00","jorbi-1",,"","Joe Ryan 2020 Bowman Draft Chrome Sapphire Edition Green Auto 6/50 PSA 10 TWINS","Sports Trading Card",,"https://www.ebay.com/itm/125511617183",,,"Ships from United States",,,,,
,,,,,"Livermore, California, United States","185500908050",,"3000","US $3,000.00","the_krauss_house_sportscards",,"","1987-88 Fleer Michael Jordan #59 Basketball Card PSA 9 MINT 🔥🔥🔥","Sports Trading Card",,"https://www.ebay.com/itm/185500908050",,,"Ships from United States",,,,,
,,,,,"Kissimmee, Florida, United States","124681229269",,"3000","US $3,000.00","alphasportcards",,"","2001 Topps Gallery Foil The Art of Collecting Willie Mays Hobby #50 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/124681229269",,,"Ships from United States",,,,,
,,,,,"Wilsonville, Oregon, United States","134147155190",,"2900","US $2,900.00","raulus",,"","1955 Golden Stamps Brooklyn Dodgers PSA 2 Robinson Campanella Snider Pop 1","Sports Trading Card",,"https://www.ebay.com/itm/134147155190",,,,,,,,
,,,,,"Mililani, Hawaii, United States","285038959707",,"3000","US $3,000.00","ge-sportscards",,"","LAMELO BALL 2020-21 Select BLUE/WHITE/GREEN SHIMMER ROOKIE RC /25 PSA 10 GEM MT","Sports Trading Card",,"https://www.ebay.com/itm/285038959707",,,,,,,,
,,,,,"Arcadia, California, United States","265230828333",,"3000","US $3,000.00","hack007_0",,"","1961 Fleer BILL RUSSELL#38 HALL OF FAME LEGEND 11 CHAMPIONSHIPS FREE SHIP SGC A","Sports Trading Card",,"https://www.ebay.com/itm/265230828333",,,"Ships from United States",,,,,
,,,,,"Los Angeles, California, United States","175383816523",,"3000","US $3,000.00","greenfankc",,"","2020 Bowman Chrome Francisco Alvarez Blue Refractor Auto 115/150 PSA 10 Gem Mint",,,"https://www.ebay.com/itm/175383816523",,,"Ships from United States","15 watchers",,,,
,,,,,"Wilsonville, Oregon, United States","134147158577",,"2900","US $2,900.00","raulus",,"","1955 Golden Stamps Brooklyn Dodgers PSA 3MK Zimmer Newcombe Lasorda Reese Pop 1","Sports Trading Card",,"https://www.ebay.com/itm/134147158577",,,"Ships from United States",,,,,
,,,,,"Henderson, Kentucky, United States","374254040008",,"3000","US $3,000.00","rypink-38",,"","2001 Topps Traded Gold #t247 Albert Pujols Rookie Card /2001 PSA 8.5 NM-MT+ MVP","Sports Trading Card",,"https://www.ebay.com/itm/374254040008",,,"Ships from United States",,,,,
,,,,,"Renton, Washington, United States","393986923904",,"3000","US $3,000.00","titra-815",,"","2012 Topps Certified RUSSELL WILSON ROOKIE AUTO PATCH Relic Bgs 9.5 #172/250","Sports Trading Card",,"https://www.ebay.com/itm/393986923904",,,"Ships from United States",,,,,
,,,,,"Dallas, Texas, United States","302639197895",,"3000","US $3,000.00","ddbbbb",,"","STEVE YOUNG 2015 FLAWLESS VICTORS AUTOGRAPHS 2017 THE NATIONAL 1/1 BGS 9.5/AU 10",,,"https://www.ebay.com/itm/302639197895",,,"Ships from United States",,,,,
,,,,,"Wilsonville, Oregon, United States","134147173258",,"2900","US $2,900.00","raulus",,"","1955 Golden Stamps Bklyn Dodgers PSA 4 Campanella Hodges Snider Robinson Pop 1","Sports Trading Card",,"https://www.ebay.com/itm/134147173258",,,"Ships from United States",,,,,
,,,,,"Ellenville, New York, United States","275212183765",,"3000","US $3,000.00","mark_bark",,"","1996 Topps #138 Kobe Bryant NBA 50th Foil Rookie Card RC Lakers PSA 8.5",,"Does Not Apply","https://www.ebay.com/itm/275212183765",,,"Ships from United States",,,,,
,,,,,"kowloon, Hong Kong","304662790506",,"3000","US $3,000.00","cardcollector-113",,"","POP1 PSA9 National Treasures Soccer Karim Benzema International Patch Auto /25","Sports Trading Card",,"https://www.ebay.com/itm/304662790506",,,"7 watchers",,,,,
,,,,,"Sacramento, California, United States","165233605597",,"3000","US $3,000.00","lomago_28",,"","2019-20 panini select ja morant Scope Prizm psa 10","Sports Trading Card",,"https://www.ebay.com/itm/165233605597",,,"Ships from United States",,,,,
,,,,,"Azusa, California, United States","372988434711",,"2992","US $2,992.00","tcredhead",,"","JA MORANT 2019-20 CERTIFIED AUTOGRAPH ON CARD AUTO GREEN ROOKIE RC # / 5 PSA 8","Sports Trading Card",,"https://www.ebay.com/itm/372988434711",,,"Ships from United States","10 watchers",,,,
