"available","availableText","brand","ean","endedDate","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2","whyToBuy/3"
,,,,,"Alliance, Ohio, United States","284413961296",,"1000","US $1,000.00","jody488",,"","2003 BOWMAN CHROME LEBRON JAMES ROOKIES.& STARS PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/284413961296",,,"Ships from United States","12 watchers",,
,,,,,"Beltsville, Maryland, United States","195150471759",,"1000","US $1,000.00","cultureshockcomic",,"","2021 Donruss - Devonta Smith - Downtown BGS 9.5 RC WOW EAGLES Rare Case Hit","Sports Trading Card",,"https://www.ebay.com/itm/195150471759",,,"Ships from United States",,,
,,,,,"Quincy, Massachusetts, United States","224702394523",,"995","US $995.00","georgpepdjonovi0",,"","2003-04 Upper Deck #204 Patrice Bergeron CS 93 Grade Rookie Young Guns","Sports Trading Card",,"https://www.ebay.com/itm/224702394523",,,"Ships from United States","6 watchers",,
,,,,,"La Grange Park, Illinois, United States","284709985337",,"1000","US $1,000.00","moonshot_sports",,"","2020 Topps Update Bo Bichette Pop 1 1985 Chrome Refractor Rookie Auto /99 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/284709985337",,,"Ships from United States","18 watchers",,
,,,,,"Banyo, QLD, Australia","295231103726",,"1000","US $1,000.00","cardboardbeauties",,"","2019-20 Donruss Optic Darius Garland Red Holo Prizm Rookie RC /99 Cavs PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/295231103726",,,"8 watchers",,,
,,,,,"Nashville, Tennessee, United States","403895693553",,"1000","US $1,000.00","kjue-47",,"","2021 JUSTIN FIELDS Prizm Break GOLD /10 RC PSA 10.","Sports Trading Card",,"https://www.ebay.com/itm/403895693553",,,"Ships from United States","22 watchers",,
,,,,,"Rapidan, Virginia, United States","125520651687",,"1000","US $1,000.00","geffn",,"","2001 SP Authentic #146 Steve Smith PSA 10 Gem Mint Autographed Auto RC Rookie","Sports Trading Card",,"https://www.ebay.com/itm/125520651687",,,"Ships from United States","6 watchers",,
,,,,,"San Francisco, California, United States","394252288377",,"1000","US $1,000.00","wardylouie",,"","2001 Topps Traded #T247 ALBERT PUJOLS ROOKIE CARD RC PSA 9 MINT St. Louis Cards","Sports Trading Card",,"https://www.ebay.com/itm/394252288377",,,"Ships from United States",,,
,,,,,"Jakarta, DKI Jakarta, Indonesia","134338740826",,"1000","US $1,000.00","stevencardshobby",,"","Shai Gilgeous Alexander Prizm Rookie Signatures Clippers Auto SGA RC PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/134338740826",,,,,,
,,,,,"Glendale, California, United States","334637688120",,"1000","US $1,000.00","lasportscardss",,"","2020 Topps Chrome UCL Neon Green Auto /99 RC Pedri PSA 8 Auto 10","Sports Trading Card",,"https://www.ebay.com/itm/334637688120",,,"Ships from United States",,,
,,,,,"Waynesboro, Pennsylvania, United States","372884181617",,"1000","US $1,000.00","canamhockeyfan",,"","2013 14 Luxury Suite Rookie Jersey Auto 1/1 patch black Frederik Andersen rc  /1",,,"https://www.ebay.com/itm/372884181617",,,"Ships from United States",,,
,,,,,"Baltimore, Maryland, United States","324762774067",,"1000","US $1,000.00","jetersosa2",,"","Shohei Ohtani 2018 Topps Chrome Pink Refractor Rookie PSA 10 Angels","Sports Trading Card",,"https://www.ebay.com/itm/324762774067",,,"Ships from United States",,,
,,,,,"Henrico, Virginia, United States","275472874848",,"1000","US $1,000.00","slumaster",,"","2018 PANINI PRIZM NEON GREEN PULSAR LAMAR JACKSON BGS 9.5/9.5/9.5/10 RC HIGH END",,"Does not apply","https://www.ebay.com/itm/275472874848",,,"Ships from United States",,,
,,,,,"Nepean, Ontario, Canada","175498828426",,"999","US $999.00","qcards",,"","2015-16 Upper Deck Young Gun # 201 Connor McDavid Rookie BGS 9 MINT","Sports Trading Card",,"https://www.ebay.com/itm/175498828426",,,"5 watchers",,,
,,,,,"Philadelphia, Pennsylvania, United States","364025460247",,"1000","US $1,000.00","chrirat_3",,"","2003 Topps  eTOPPS #43 LeBron James  gem mint","Sports Trading Card",,"https://www.ebay.com/itm/364025460247",,,"Ships from United States",,,
,,,,,"Woodbury, New York, United States","194999473308",,"1000","US $1,000.00","hoopscardsman",,"","2015-16 Immaculate Karl Anthony Towns Rookie 3 Clr Patch Auto RPA 38/99 BGS 8.5","Sports Trading Card","Does not apply","https://www.ebay.com/itm/194999473308",,,"Ships from United States",,,
,,,,,"Las Vegas, Nevada, United States","144617200424",,"1000","US $1,000.00","gruden_grinders",,"","2014 Derek Carr National Treasures Auto JUMBO Rookie Patch Card Graded 9.0 36/99","Sports Trading Card",,"https://www.ebay.com/itm/144617200424",,,"Ships from United States",,,
,,,,,"Hollywood, Florida, United States","275225402057",,"1000","US $1,000.00","ultimatesportscardsandcollectables",,"","Deshaun Watson 2017 Panini Donruss Optic Holo Rookie Card PSA 10 Gem Mt","Sports Trading Card",,"https://www.ebay.com/itm/275225402057",,,"Returns accepted","Ships from United States",,
,,,,,"Bethlehem, Pennsylvania, United States","403737642130",,"1000","US $1,000.00","bro_neo0716",,"","1987 Fleer Basketball #97 Detlef Schrempf Rookie PSA 10 RC RARE (LOW POPULATION)","Sports Trading Card",,"https://www.ebay.com/itm/403737642130",,,"Ships from United States","7 watchers",,
,,,,,"Endicott, New York, United States","164881674706",,"1000","US $1,000.00","paoman23",,"","CONNOR MCDAVID BGS 9.5 2015 UD FULL FORCE DIE-CUT ROOKIE","Sports Trading Card",,"https://www.ebay.com/itm/164881674706",,,"Ships from United States","23 watchers",,
,,,,,"Saint Paul, Minnesota, United States","184597006939",,"1000","US $1,000.00","mnwild87",,"","2019 Panini Prizm 249 Ja Morant Base RC Rookie PSA 10 GEM MINT📈🔥💎","Sports Trading Card",,"https://www.ebay.com/itm/184597006939",,,"Ships from United States",,,
,,,,,"Williston, Vermont, United States","275325290745",,"1000","US $1,000.00","quickconsignment_802",,"","TYRESE MAXEY 2020 PANINI MOSAIC NBA DEBUT GENESIS ROOKIE RC #263 PSA 10 GEM MT","Sports Trading Card",,"https://www.ebay.com/itm/275325290745",,,"Ships from United States",,,
,,,,,"Tampa, Florida, United States","403020129074",,"1000","US $1,000.00","rookiemania",,"","LEBRON JAMES 2003 Upper Deck #301 Star Rookie RC SGC 10 Gem Mint Cavs Lakers","Sports Trading Card","Does Not Apply","https://www.ebay.com/itm/403020129074",,,"Ships from United States","10 watchers",,
,,,,,"Williston, Vermont, United States","275326689613",,"1000","US $1,000.00","quickconsignment_802",,"","CRISTIAN SANTANA 2021 BOWMAN CHROME RC SPECKLE REFRACTOR AUTO /299 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/275326689613",,,"Ships from United States",,,
,,,,,"Scarborough, Ontario, Canada","353743968547",,"1000","US $1,000.00","realkaboomcards",,"","Kyler Murray 2019 Panini Chronicles Legacy Rookie RC SP /50 Auto PSA 9 MINT","Sports Trading Card",,"https://www.ebay.com/itm/353743968547",,,,,,
,,,,,"Springfield, Virginia, United States","284982123217",,"1000","US $1,000.00","barrelmaker17",,"","2021 Panini Encased Legendary Signatures Sapphire Drew Brees 1/5!!! #LSDB","Sports Trading Card",,"https://www.ebay.com/itm/284982123217",,,"Ships from United States",,,
,,,,,"Saint Paul, Minnesota, United States","184597007943",,"1000","US $1,000.00","mnwild87",,"","2019 Panini Prizm 249 Ja Morant Base RC Rookie PSA 10 GEM MINT📈🔥💎","Sports Trading Card",,"https://www.ebay.com/itm/184597007943",,,"Ships from United States",,,
,,,,,"San Antonio, Texas, United States","304411630155",,"1000","US $1,000.00","vintagesportscardsonline",,"","1951 Bowman 73 Dante Lavelli.  SGC 8 NMMT w/ bold color.   POP. 2.  (TX0188RXM).","Sports Trading Card",,"https://www.ebay.com/itm/304411630155",,,"Returns accepted","Ships from United States","5 watchers",
,,,,,"Windham, New Hampshire, United States","224094064266",,"995","US $995.00","nygsully62",,"","1986 Topps Football #388 Andre Reed RC HOF SGC 10 Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/224094064266",,,"Ships from United States","5 watchers",,
"1","1 available",,,,"Perry, New York, United States","255111012857",,"995","US $995.00","thecardfarm","1","","2003 Bowman Chrome Rookies and Stars #123 LeBron James PSA 9 Mint","Sports Trading Card",,"https://www.ebay.com/itm/255111012857",,,"Last item available","Ships from United States","51 watchers",
,,,,,"Charlestown, Massachusetts, United States","175506722718",,"1000","US $1,000.00","adaclar_86",,"","1910 T206 Cy Young Sweet Caporal Glove Shows Card  HOF - Certified SGC A","Sports Trading Card",,"https://www.ebay.com/itm/175506722718",,,"Ships from United States","6 watchers",,
,,,,,"Liberty Hill, Texas, United States","154510463996",,"1000","US $1,000.00","lonestarchampions",,"","Rare Johnny ""Football"" Manziel Collector Item #4/5 Auto RC Texas A&M Gig' Em!!","Sports Trading Card",,"https://www.ebay.com/itm/154510463996",,,"Ships from United States",,,
,,,,,"Jacksonville, Florida, United States","313727855009",,"1000","US $1,000.00","ruthiescardcollection",,"","2018 Panini Donruss SHOHEI OHTANI WHAMMY ROOKIE PSA 9 - POP 11 - 21 Higher","Sports Trading Card",,"https://www.ebay.com/itm/313727855009",,,"Ships from United States",,,
,,,,,"Oviedo, Florida, United States","264811560868",,"1000","US $1,000.00","linagesportscard",,"","Lonzo Ball 2017-18 Panini Prizm Luck Of The Lottery Mojo 23/25 BGS 10 RC LL-ZO2",,,"https://www.ebay.com/itm/264811560868",,,"Free returns","Ships from United States",,
,,,,,"Chandler, Arizona, United States","155014328887",,"1000","US $1,000.00","nastycrossover",,"","(8 Qty) 2014 Topps Update Mookie Betts RC #US301 PSA 10 🔥🔥🔥","Sports Trading Card",,"https://www.ebay.com/itm/155014328887",,,"Ships from United States",,,
,,,,,"Visalia, California, United States","155279733029",,"1000","US $1,000.00","visacollectibles",,"","2017 PANINI CONTENDERS #113 DONOVAN MICHELL AUTO ROOKIE PRIZMS BGS 9.5  AUTO 10","Sports Trading Card",,"https://www.ebay.com/itm/155279733029",,,"Ships from United States",,,
,,,,,"Stockton, California, United States","353369866966",,"999","US $999.00","computerman5522",,"","🔥1990 Pro Set Payne Stewart  #1 INSERT PSA 10 EXTREMELY RARE POP 55 💎","Sports Trading Card",,"https://www.ebay.com/itm/353369866966",,,"Ships from United States","11 watchers",,
,,,,,"STRATFORD, Canada","133949623717",,"1000","US $1,000.00","gosenz",,"","1986 -87 O-PEE-CHEE OPC PATRICK ROY #53 ROOKIE RC KSA 9 MINT","Sports Trading Card","does not apply","https://www.ebay.com/itm/133949623717",,,"5 watchers",,,
,,,,,"Oviedo, Florida, United States","265141156807",,"1000","US $1,000.00","linagesportscard",,"","2017 BOWMAN CHROME AUTOGRAPH GOLD REFRACTOR SIXTO SANCHEZ /50 BGS 9.5/10","Sports Trading Card",,"https://www.ebay.com/itm/265141156807",,,"Ships from United States",,,
,,,,,"Camp Hill, Pennsylvania, United States","325445746441",,"1000","US $1,000.00","bmac410",,"","1959 Topps Nellie Fox All Star #556 PSA 9 - White Sox HOF - None Graded Higher","Sports Trading Card",,"https://www.ebay.com/itm/325445746441",,,"Ships from United States",,,
,,,,,"Nephi, Utah, United States","284133789639",,"1000","US $1,000.00","amara_trading_co",,"","Randy Savage 1986 Monte Gum Rookie Wrestling Stars #94 PSA 8 Pop 8 Macho Man","Sports Trading Card",,"https://www.ebay.com/itm/284133789639",,,"Ships from United States","8 watchers",,
,,,,,"San Antonio, Texas, United States","295016230764",,"1000","US $1,000.00","vintagesportscardsonline",,"","1961 Fleer 1 Checklist ( BAKER, COBB, WHEAT ) HOF.  PSA 9 MINT.  (TX3213RXM-C).","Sports Trading Card",,"https://www.ebay.com/itm/295016230764",,,"Returns accepted","Ships from United States",,
,,,,,"Quincy, Massachusetts, United States","224555631620",,"995","US $995.00","georgpepdjonovi0",,"","1969 Panini Campioni Dello Sport Mario Andretti SGC 2.5 HOF","Sports Trading Card",,"https://www.ebay.com/itm/224555631620",,,"Ships from United States",,,
,,,,,"Huntington Beach, California, United States","353752243672",,"1000","US $1,000.00","maiaharveycards",,"","Lebron James 2019 prizm fast break pink #129 28/50 psa mint 9",,,"https://www.ebay.com/itm/353752243672",,,"Ships from United States",,,
,,,,,"Bellevue, Washington, United States","393666629797",,"1000","US $1,000.00","collectorscorner_nw",,"","2018-19 Panini Prizm #280 Luka Doncic Rookie RC Base PSA 10 Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/393666629797",,,"Ships from United States",,,
,,,,,"Elk Grove, California, United States","255309823037",,"1000","US $1,000.00","terriblepulls",,"","2021 Panini Absolute Football Mac Jones Blue Diamonds Signature 8/25 PSA 8.5","Sports Trading Card",,"https://www.ebay.com/itm/255309823037",,,"Ships from United States",,,
,,,,,"Williston, Vermont, United States","275443254817",,"1000","US $1,000.00","quickconsignment_802",,"","DEREK JETER 2018 TOPPS TRANSCENDENT EMERALD AUTO /15 BGS 9.5 10 YANKEES","Sports Trading Card",,"https://www.ebay.com/itm/275443254817",,,"Ships from United States",,,
,,,,,"Alliance, Ohio, United States","324862299253",,"1000","US $1,000.00","ichicards",,"","Joe Burrow 12 Card Lot. Rookie Prizm Reactive Disco Panini Sgc","Sports Trading Card",,"https://www.ebay.com/itm/324862299253",,,,,,
,,,,,"Atlanta, Georgia, United States","204172746174",,"1000","US $1,000.00","ndlb09",,"","2014 Panini Select Mike Evans Rookie AUTO Green Prizm /5 BGS 9.5/10 RC SP RARE","Sports Trading Card",,"https://www.ebay.com/itm/204172746174",,,"Ships from United States",,,
,,,,,"Manassas, Virginia, United States","314214235344",,"990","US $990.00","jawa-451",,"","1955 Red Man Yogi Berra Card *HOF* ( BVG GD/2 )","Sports Trading Card",,"https://www.ebay.com/itm/314214235344",,,"Sale benefits charity","Ships from United States",,
,,,,,"San Antonio, Texas, United States","295250971149",,"1000","US $1,000.00","vintagesportscardsonline",,"","1968 Topps 280 Mickey Mantle HOF.  SGC 7 NM & well-centered.  (TX4417WXMDR).","Sports Trading Card",,"https://www.ebay.com/itm/295250971149",,,"Returns accepted","Ships from United States","6 watchers",
,,,,,"Phoenix, Maryland, United States","185682556462",,"1000","US $1,000.00","late90sbuyselltrade_ig",,"","2006 BOWMAN ELEVATION POWER BROKERS ALLEN IVERSON PATCH AUTO JERSEY# 3/3 BGS 8.5","Sports Trading Card",,"https://www.ebay.com/itm/185682556462",,,"Ships from United States",,,
,,,,,"Oviedo, Florida, United States","265110433598",,"1000","US $1,000.00","linagesportscard",,"","2019 Panini Select Kawhi Leonard Gold Wave #35 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/265110433598",,,"Ships from United States",,,
,,,,,"Evansdale, Iowa, United States","403971432243",,"1000","US $1,000.00","kyle4624",,"","1969 Topps # 260 Reggie Jackson RC SGC 84 NM 7",,,"https://www.ebay.com/itm/403971432243",,,"Ships from United States",,,
,,,,,"Spokane, Washington, United States","144632429384",,"1000","US $1,000.00","laggy311",,"","2011 Topps Joey Votto Lot of 2 #211/US195 Hope Diamond /60 *Graded 9.5*","Sports Trading Card",,"https://www.ebay.com/itm/144632429384",,,"Returns accepted","Ships from United States","5 watchers",
,,,,,"Alliance, Ohio, United States","284358389644",,"1000","US $1,000.00","jody488",,"","2009 Upper Deck #234 Stephen Curry PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/284358389644",,,"Ships from United States","16 watchers",,
,,,,,"Lexington, South Carolina, United States","295074406323",,"1000","US $1,000.00","bignatessportscards",,"","2021 Topps Chrome Formula 1 Lewis Hamilton #166 Orange Wave Refractor 19/25 Rare","Sports Trading Card",,"https://www.ebay.com/itm/295074406323",,,"Ships from United States",,,
,,,,,"New York, New York, United States","385098007486",,"1000","US $1,000.00","parshvsha_1",,"","2016-17 Court Kings AKA 2 Card Set Lebron And Kobe Psa Graded 9","Sports Trading Card",,"https://www.ebay.com/itm/385098007486",,,"Ships from United States",,,
,,,,,"Atlanta, Georgia, United States","204173773861",,"1000","US $1,000.00","ndlb09",,"","2014 Leaf Valiant Aaron Donald In the Spotlight Auto /5 PSA 10 Rookie RC SP","Sports Trading Card",,"https://www.ebay.com/itm/204173773861",,,"Ships from United States",,,
,,,,,"Honolulu, Hawaii, United States","155290417597",,"1000","US $1,000.00","lgodinhi",,"","2020 Donruss Optic JUSTIN HERBERT Silver Circles /125 Rookie RC PSA 9 Mint","Sports Trading Card",,"https://www.ebay.com/itm/155290417597",,,"Ships from United States",,,
,,,,,"Salinas, California, United States","363422613247",,"1000","US $1,000.00","rn4l831",,"","2015 Panini Immaculate Devin Booker🔥 RC Standard Relic Jersey SP 69/75 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/363422613247",,,"Ships from United States",,,
,,,,,"Lebanon, Connecticut, United States","134313361476",,"1000","US $1,000.00","elbeecards",,"","Karim Benzema 2006-07 Panini Foot France #180 Rookie RC PSA 10 Real Madrid Lyon","Sports Trading Card",,"https://www.ebay.com/itm/134313361476",,,"Ships from United States",,,
,,,,,"Oviedo, Florida, United States","265001933761",,"1000","US $1,000.00","linagesportscard",,"","Darius Garland 2019-20 Select Concourse Gold Wave PSA 9 Rookie RC",,,"https://www.ebay.com/itm/265001933761",,,"Free returns","Ships from United States","6 watchers",
,,,,,"Ellenville, New York, United States","274705713796",,"1000","US $1,000.00","mark_bark",,"","2019 Topps Update Pete Alonso Black /67 SGC 8.5 & SGC 8","Sports Trading Card",,"https://www.ebay.com/itm/274705713796",,,"Ships from United States",,,
,,,,,"Hollywood, Florida, United States","284552941480",,"1000","US $1,000.00","ultimatesportscardsandcollectables",,"","Dak Prescott 2019 Panini Donruss Optic Downtown PSA 10 Gem Mt Rare!","Sports Trading Card",,"https://www.ebay.com/itm/284552941480",,,"Returns accepted","Ships from United States","15 watchers",
,,,,,"Alliance, Ohio, United States","284739691114",,"1000","US $1,000.00","jody488",,"","2011 Topps Update #US175 Mike Trout Angels RC Rookie BGS 9.5 "" WELL CENTERED ""","Sports Trading Card","Does not apply","https://www.ebay.com/itm/284739691114",,,"Ships from United States","31 watchers",,
