"available","availableText","brand","ean","endedDate","image","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1","whyToBuy/2"
,,,,,,"Norwich, CT, United States","324358536490",,"5500","US $5,500.00","3mgcllc",,"","Shaquille O'Neal Card Collection Many RARE Rookies Inserts Autograph COA Shaq","Sports Trading Card",,"https://www.ebay.com/itm/324358536490",,,"Ships from United States","9 watchers",
,,,,,,"Park Ridge, New Jersey, United States","155233117997",,"5500","US $5,500.00","collectibles_1",,"","2015 Topps Finest Jacob Degrom Blue Refractor 030/150 BGS 10 Pristine Auto 10","Sports Trading Card",,"https://www.ebay.com/itm/155233117997",,,"Ships from United States",,
,,,,,,"Arlington, Texas, United States","133753693211",,"5500","US $5,500.00","superiorsportsinvestments",,"","Stephen Curry Rookie Card 2009-10 Bowman 48 #106 BGS 9.5 (9.5 9.5 10 9.5)","Sports Trading Card","Does Not Apply","https://www.ebay.com/itm/133753693211",,,"Ships from United States","63 watchers",
,,,,,,"San Jose, California, United States","155147902388",,"5500","US $5,500.00","sharpcorners408",,"","2018 LEAF GRAND SLAM SERENA WILLIAMS AUTO /15 SILVER PSA 10 #BASW1 💎","Sports Trading Card",,"https://www.ebay.com/itm/155147902388",,,"Ships from United States",,
,,,,,,"Camarillo, California, United States","385041684379",,"5500","US $5,500.00","andymadec",,"","1961 Topps #417 JUAN MARICHAL ROOKIE PSA MINT 9 A Centered Monster 9!!! MBA GOLD","Sports Trading Card",,"https://www.ebay.com/itm/385041684379",,,"Returns accepted","Ships from United States","5 watchers"
,,,,,,"Schertz, Texas, United States","154436143448",,"5500","US $5,500.00","texasfinestlac",,"","2018-19 Select Luka Doncic Courtside Rookie PSA Gem Mint 10 Rare SSP Low POP🔥🔥","Sports Trading Card",,"https://www.ebay.com/itm/154436143448",,,"Ships from United States","13 watchers",
,,,,,,"Blue Springs, Missouri, United States","165659209820",,"5500","US $5,500.00","thb_hge",,"","2018 Optic Elite Josh Allen FOTL Purple Stars Prizm Auto BGS 9.5 10 Rookie RC","Sports Trading Card",,"https://www.ebay.com/itm/165659209820",,,"Ships from United States","9 watchers",
,,,,,,"Lynn, Massachusetts, United States","125646409383",,"5500","US $5,500.00","freshness4cheap",,"","2016 Jaylen Brown Panini Select Tie Dye Auto /25 On Card Bgs 9/10 Ebay 1/1 📈 RC","Sports Trading Card",,"https://www.ebay.com/itm/125646409383",,,"Ships from United States","6 watchers",
,,,,,,"Sicklerville, New Jersey, United States","325133241202",,"5500","US $5,500.00","bchick1022",,"","2011 Topps Finest Refractor #94 Mike Trout /549 RC Rookie Gem Mint PSA 10 POP 21","Sports Trading Card",,"https://www.ebay.com/itm/325133241202",,,"Free shipping and returns","Ships from United States","13 watchers"
,,,,,,"Baldwin Park, California, United States","403393827193",,"5500","US $5,500.00","aagonz434",,"","Lebron James Fleer Focus Gold RC, rare only 50 made, and it's 01/50 ! 1st print","Sports Trading Card",,"https://www.ebay.com/itm/403393827193",,,"Ships from United States",,
,,,,,,"Lancaster, California, United States","275530791129",,"5500","US $5,500.00","porsche-carrera01",,"","Derek Jeter/Aaron Judge Dual Autographs 2021 Museum Collection PSA Gem Mint 10","Sports Trading Card",,"https://www.ebay.com/itm/275530791129",,,"Ships from United States",,
,,,,,,"Chappell Hill, Texas, United States","265770175366",,"5500","US $5,500.00","mike-ny",,"","2020 Bowman Chrome JASSON DOMINGUEZ #BCP8 GREEN Refractor 98/99 PSA 10 GEM MINT","Sports Trading Card","Does not apply","https://www.ebay.com/itm/265770175366",,,"Ships from United States",,
,,,,,,"Chappell Hill, Texas, United States","265770175315",,"5500","US $5,500.00","mike-ny",,"","2019 Bowman Sterling WANDER FRANCO BSAWF Continuity Auto 19/90 PSA 10 - GEM MINT","Sports Trading Card","Does not apply","https://www.ebay.com/itm/265770175315",,,"Ships from United States",,
,,,,,,"Clarence, New York, United States","374342549597",,"5500","US $5,500.00","ja36130",,"","2021 Flawless #1 Trevor Lawrence RPA /20 Dual Patch AUTO RC Rookie","Sports Trading Card",,"https://www.ebay.com/itm/374342549597",,,"Ships from United States",,
,,,,,,"Lake Forest, California, United States","284691850635",,"5500","US $5,500.00","1stballot",,"","2007-08 Topps Chrome Lebron James White Variations Refractor /99 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/284691850635",,,"Ships from United States",,
,,,,,,"Park Ridge, New Jersey, United States","374206945342",,"5500","US $5,500.00","collectibles_1",,"","1921 E121 American Caramel Ty Cobb Manager On Front - Ser. 80 PSA 2.5 Good","Sports Trading Card",,"https://www.ebay.com/itm/374206945342",,,"Ships from United States","7 watchers",
,,,,,,"Sarasota, Florida, United States","185612397057",,"5500","US $5,500.00","auctionsandbins",,"","2019 BOWMAN CHROME GOLD REFRACTOR AUTO /50 NOELVI MARTE PSA MINT 9 REDS","Sports Trading Card",,"https://www.ebay.com/itm/185612397057",,,,,
,,,,,,"Far Rockaway, New York, United States","275304694859",,"5500","US $5,500.00","rezedo-7",,"","2018 Topps Chrome Ronald Acuna Blue Refractor Rc Autograph /150 Bgs 9.5 Auto 10","Sports Trading Card",,"https://www.ebay.com/itm/275304694859",,,"Ships from United States",,
,,,,,,"Charlotte, North Carolina, United States","354158512797",,"5500","US $5,500.00","brgi7897",,"","1940 Play Ball Joe Jackson #225 PSA 5","Sports Trading Card",,"https://www.ebay.com/itm/354158512797",,,"Ships from United States","16 watchers",
,,,,,,"Pittsburgh, Pennsylvania, United States","255272084193",,"5500","US $5,500.00","mrbillshv",,"","1985-86 OPC - Mario Lemieux - PSA 9 - Penguins rookie card #9","Sports Trading Card",,"https://www.ebay.com/itm/255272084193",,,"Ships from United States","8 watchers",
,,,,,,"Alexandria, Virginia, United States","324781162594",,"5500","US $5,500.00","nickycollectibles",,"","1993 TOPPS GOLD DEREK JETER #98 ROOKIE RC YANKEES PSA 10 GEM MINT 2021 HOF","Sports Trading Card",,"https://www.ebay.com/itm/324781162594",,,"Ships from United States","11 watchers",
,,,,,,"Snellville, Georgia, United States","265774901186",,"5500","US $5,500.00","snellhh678",,"","1996 Studio Press Proof Silver Derek Jeter /100 ROOKIE RC #33 PSA 9 MINT","Sports Trading Card",,"https://www.ebay.com/itm/265774901186",,,"Ships from United States",,
,,,,,,"Brooklyn, New York, United States","265359537350",,"5499.99","US $5,499.99","collectorskove",,"","2002 Topps Chrome Ichiro Rookie Trophy Gold Refractor PSA 9 Mint RC Mariners","Sports Trading Card",,"https://www.ebay.com/itm/265359537350",,,"Ships from United States","10 watchers",
,,,,,,"Torrance, California, United States","155115453862",,"5500","US $5,500.00","yogiberradeals",,"","Joey Bart 2021 Bowman Superfractor Rookie AUTO 1/1 PSA 9 SF Giants","Sports Trading Card","Does not apply","https://www.ebay.com/itm/155115453862",,,"Ships from United States","19 watchers",
,,,,,,"Hudson, Florida, United States","255685307398",,"5499.99","US $5,499.99","meshuggah08",,"","2019 PANINI FLAWLESS GOLD FERNANDO TATIS JR  ROOKIE AUTO PATCH #/10 PSA 9 POP 1!","Sports Trading Card",,"https://www.ebay.com/itm/255685307398",,,"Ships from United States",,
,,,,,,"Valley Village, California, United States","314236207323",,"5499.99","US $5,499.99","coleman_cards_ig",,"","1998-99 Fleer Michael Jordan Electrifying PSA 10 Chicago Bulls GEM MINT","Sports Trading Card",,"https://www.ebay.com/itm/314236207323",,,"Returns accepted","Ships from United States","14 watchers"
,,,,,,"Buffalo, New York, United States","403955325644",,"5499.99","US $5,499.99","941168472",,"","2021 Bowman Chrome Draft Ryan Holgate Red LAVA Refractor Auto 4 /5 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/403955325644",,,"Returns accepted","Ships from United States",
,,,,,,"Spring Lake, Michigan, United States","265845987364",,"5499.99","US $5,499.99","frisinar",,"","2019 Bowman Draft Chrome Adley Rutschmann Green refractor # 01/99 PSA 10 auto-10","Sports Trading Card",,"https://www.ebay.com/itm/265845987364",,,"Ships from United States","6 watchers",
,,,,,,"Maspeth, New York, United States","115134311318",,"5500","US $5,500.00","matty_ic3",,"","Tom Brady 2020 NFL Panini Select Zebra Field Level Die Cut PSA 10 Card Patriots","Sports Trading Card",,"https://www.ebay.com/itm/115134311318",,,"Ships from United States",,
,,,,,,"Brooklyn, New York, United States","265604522074",,"5499.99","US $5,499.99","collectorskove",,"","1980-81 Topps Larry Bird Magic Johnson Rookie Julius Erving Dr. J PSA 8 NM-MT RC","Sports Trading Card",,"https://www.ebay.com/itm/265604522074",,,"Ships from United States","9 watchers",
,,,,,,"Northfield, Vermont, United States","133900423769",,"5500","US $5,500.00","titanbulldog",,"","2004-05 LeBron James UD Black Diamond CUTS TRIPLE w/Kobe Bryant #DC (2)  Pop 5","Sports Trading Card",,"https://www.ebay.com/itm/133900423769",,,"Ships from United States",,
,,,,,,"Boalsburg, Pennsylvania, United States","403957093321",,"5499.99","US $5,499.99","froglegs510",,"","Ja Morant 2019 Contenders Optic RED Prizm Rookie RC Ticket Auto 3/149 BGS 9.5/10",,,"https://www.ebay.com/itm/403957093321",,,"5 watchers",,
,,,,,,"Fort Walton Beach, Florida, United States","144783096960",,"5499.99","US $5,499.99","dobermanboy30",,"","2013 Topps Chrome Update Mike Trout GOLD Refractor #37/250 #MB-9 PSA 10  POP 8 !","Sports Trading Card",,"https://www.ebay.com/itm/144783096960",,,"Ships from United States",,
,,,,,,"Val-des-Monts, Quebec, Canada","154857683489",,"5499.99","US $5,499.99","daoust7810",,"","PSA 6 EX-MT 1952- 53 PARKHURST TIM HORTON (HOF) ROOKIE HOCKEY CARD - MAPLE LEAFS","Sports Trading Card",,"https://www.ebay.com/itm/154857683489",,,"7 watchers",,
,,,,,,"Belle Chasse, Louisiana, United States","195314577910",,"5499.99","US $5,499.99","neighborhoodcreations2019",,"","Trevor Lawrence 1/1 One of One True RPA National Treasures Magenta 3 color patch","Sports Trading Card",,"https://www.ebay.com/itm/195314577910",,,"Ships from United States",,
,,,,,,"San Antonio, Texas, United States","124373248627",,"5500","US $5,500.00","markn512",,"","Russel Wilson rookie 2012 Prizm Red Die-cut BGS 9.5 Gem Mt Extremely Rare Pop 7","Sports Trading Card",,"https://www.ebay.com/itm/124373248627",,,"Ships from United States","9 watchers",
,,,,,,"Minot, North Dakota, United States","175469736490",,"5499.99","US $5,499.99","g24sportscards",,"","2019-20 Panini Select Neon Green Zion Williamson RC #24/75 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/175469736490",,,"Ships from United States",,
,,,,,,"Rhode Island, United States","394370471841",,"5500","US $5,500.00","yepbg",,"","1928 W502 #26 Lou Gehrig PSA 3 New York Yankees HOF",,,"https://www.ebay.com/itm/394370471841",,,"Ships from United States",,
,,,,,,"Spring, Texas, United States","174658409417",,"5499.99","US $5,499.99","j-mike0",,"","1992 Topps Gold Shaquille O'Neal RC Rookie #362 PSA 10 GEM MINT “Old Label”","Sports Trading Card",,"https://www.ebay.com/itm/174658409417",,,"5 watchers",,
,,,,,,"Worcester, Massachusetts, United States","275274687906",,"5499.99","US $5,499.99","nicks-shop",,"","2020 Panini Select Joe Burrow Premier Level Zebra Prizm Hobby Case Hit PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/275274687906",,,"Ships from United States","15 watchers",
,,,,,,"Pittsburgh, Pennsylvania, United States","234758287661",,"5499.99","US $5,499.99","www.buynicecards",,"","2018-19 Michael Porter Panini Contenders Premium Gold RC Rookie Auto /10 BGS 9","Sports Trading Card",,"https://www.ebay.com/itm/234758287661",,,"Returns accepted","Ships from United States","5 watchers"
,,,,,,"Worcester, Massachusetts, United States","275560631498",,"5499.99","US $5,499.99","nicks-shop",,"","2020 Panini Prizm Justin Herbert #325 No Huddle Blue Disco Rookie RC /79 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/275560631498",,,"Ships from United States","6 watchers",
,,,,,,"Tempe, Arizona, United States","334376297223",,"5499.99","US $5,499.99","hjr4",,"","Andre The Giant 1974 Yamakatsu New Japan Pro Wrestling #29 PSA 6 WWF WWE Rookie",,,"https://www.ebay.com/itm/334376297223",,,"Ships from United States","5 watchers",
,,,,,,"Melbourne, Florida, United States","304393468089",,"5500","US $5,500.00","chrispycards",,"","Stephen Curry 2020-21 Prizm Fast Break Neon Green Disco 2/5!! PSA 10!! POP 1!!!","Sports Trading Card",,"https://www.ebay.com/itm/304393468089",,,"Ships from United States","10 watchers",
,,"Panini Prizm",,,,"Atlanta, Georgia, United States","225165961851",,"5499.99","US $5,499.99","deezcards_13",,"","2020 Panini Prizm Basketball Devin Booker Black Shimmer 1/1 Phoenix Suns PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/225165961851",,,"Ships from United States","19 watchers",
,,,,,,"Belleville, Illinois, United States","224931602403",,"5500","US $5,500.00","bwisdo_0",,"","Rare 2013 Tristar Trout & Pujols BGS Auto 9.5 Subs 1/1 1of1 HOF RC SSP Refractor","Sports Trading Card",,"https://www.ebay.com/itm/224931602403",,,"Ships from United States",,
,,,,,,"Hollywood, Florida, United States","125461434938",,"5449.99","US $5,449.99","incrediblecollectables",,"","Tom Brady 2000 Pacific Omega Rookie RC SP /500 BGS 9.5 GEM 10 SUBS! Patriots!","Sports Trading Card",,"https://www.ebay.com/itm/125461434938",,,"Ships from United States","9 watchers",
,,,,,,"Lenexa, Kansas, United States","334510701656",,"5499.99","US $5,499.99","arrowhead10-7",,"","2019 Bowman Heritage Wander Franco Autograph Orange Parallel #19/25 PSA 9","Sports Trading Card",,"https://www.ebay.com/itm/334510701656",,,"Free shipping and returns","Ships from United States",
,,,,,,"Indianapolis, Indiana, United States","304702351486",,"5499.99","US $5,499.99","ldmcards",,"","1914 Cracker Jack #66 Nap Lajoie HOF SGC A","Sports Trading Card",,"https://www.ebay.com/itm/304702351486",,,"Ships from United States","5 watchers",
,,,,,,"Brooklyn, New York, United States","264496326853",,"5499.99","US $5,499.99","collectorskove",,"","1998-99 Skybox Premium Vince Carter Rookie Autographics BGS 9.5 Auto 10 Gem Mint","Sports Trading Card",,"https://www.ebay.com/itm/264496326853",,,"Ships from United States","24 watchers",
,,,,,,"Cave Creek, Arizona, United States","193866297903",,"5499.99","US $5,499.99","cowboysfball30",,"","2017 Panini Prizm Patrick Mahomes II Red White Blue RWB Rookie RC Prizm, PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/193866297903",,,"Ships from United States","48 watchers",
,,,,,,"Lakewood, Ohio, United States","325288829503",,"5499.99","US $5,499.99","sportsautosncards_llc",,"","1979 O-Pee-Chee Wayne Gretzky Rookie Card #18 PSA 6 CENTERED RC PWCC Top 30%","Sports Trading Card",,"https://www.ebay.com/itm/325288829503",,,"Ships from United States","5 watchers",
,,,,,,"Marion Center, Pennsylvania, United States","165583094987",,"5499.99","US $5,499.99","totalsampson",,"","2021 Topps Series 2 Mickey Mantle #52 Ssp PSA 10 Gem Mint POP 3","Sports Trading Card",,"https://www.ebay.com/itm/165583094987",,,"Free shipping and returns","Ships from United States",
,,,,,,"Nashville, Tennessee, United States","165292099987",,"5499.99","US $5,499.99","sherrisobsessions",,"","PSA 10 GEM MINT 1996 FLAIR SHOWCASE KOBE BRYANT #4 CLASS OF '96 LAKERS ROOKIE RC","Sports Trading Card",,"https://www.ebay.com/itm/165292099987",,,"Ships from United States","21 watchers",
,,,,,,"Pembroke Pines, Florida, United States","125603434466",,"5500","US $5,500.00","nashmoney82",,"","2012 Panini Prizm Tim Hardaway Gold Prizm #3/10 Graded PSA 10 Gem Mint Pop 1","Sports Trading Card",,"https://www.ebay.com/itm/125603434466",,,"Ships from United States","7 watchers",
,,,,,,"Arlington, Massachusetts, United States","384979275518",,"5499.99","US $5,499.99","jenkins_film",,"","JAYSON TATUM - 2017 Panini Absolute - GLASS SSP - ROOKIE RC CARD - PSA 10 POP 1","Sports Trading Card",,"https://www.ebay.com/itm/384979275518",,,"Ships from United States","9 watchers",
,,,,,,"Buffalo, New York, United States","165639778923",,"5499.99","US $5,499.99","wscheif",,"","2017 Panini Select Deshaun Watson Rke Sig. Prizm. D/C Tie-Dye Auto 07/10 PSA 10","Sports Trading Card",,"https://www.ebay.com/itm/165639778923",,,"Free shipping",,
,,,,,,"Kansas City, Kansas, United States","334547320595",,"5499.99","US $5,499.99","bi-statedeals",,"","2018 Donruss Optic Josh Allen Downtown DT-14 Rookie Bills Case Hit SGC 10","Sports Trading Card","Does Not Apply","https://www.ebay.com/itm/334547320595",,,"Ships from United States","17 watchers",
,,,,,,"Brooklyn, New York, United States","265172107601",,"5499.99","US $5,499.99","collectorskove",,"","2002-03 Bowman Signature Emanuel Ginobili Rookie Auto PSA 10 Gem Mint Manu Spurs","Sports Trading Card",,"https://www.ebay.com/itm/265172107601",,,"Ships from United States","7 watchers",
"2","2 available",,,,,"Gadsden, Alabama, United States","154514662662",,"5499.99","US $5,499.99","gradedsports.cards",,"","2018-19 Panini Rookie Sticker Luka Doncic RC #217, Graded PSA 10, Low Pop","Sports Trading Card","Does not apply","https://www.ebay.com/itm/154514662662",,,"Free shipping and returns","Ships from United States","6 watchers"
,,,,,,"Sterling, Virginia, United States","194889008722",,"5499.99","US $5,499.99","blowoutcards2",,"","2020 Topps Chrome Sapphire F1 Lewis Hamilton Purple #135 (03/10) PSA 10 - POP 1",,,"https://www.ebay.com/itm/194889008722",,,"Free shipping and returns","Ships from United States","13 watchers"
,,,,,,"Clackamas, Oregon, United States","385148524582",,"5499.99","US $5,499.99","beautifulwinners",,"","2019 Bowman Chrome Julio Rodriguez Gold Refractor BGS 9.5 Gem Mint - /50","Sports Trading Card",,"https://www.ebay.com/itm/385148524582",,,"Ships from United States","10 watchers",
